bar,vl_8,vl_9,vl_2,vl_7,vl_78
1125,1030.2629124968,1161.0595834203,806.9842865698,1161.0595834203,167.1434336749
1126,1030.2629124968,1161.0595834203,806.9842865698,1161.0595834203,167.1434336749
1127,1030.2629124968,1161.0595834203,806.9842865698,1161.0595834203,167.1434336749
1128,1030.2629124968,1161.0595834203,806.9842865698,1161.0595834203,167.1434336749
1129,1030.2629124968,1161.0595834203,806.9842865698,1161.0595834203,167.1434336749
1130,1030.2629124968,1161.0595834203,806.9842865698,1161.0595834203,167.1434336749
1131,1030.2629124968,1161.0595834203,806.9842865698,1161.0595834203,167.1434336749
1132,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1133,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1134,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1135,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1136,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1137,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1138,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1139,701.5248967296,790.5867468159,549.4903887459,790.5867468159,167.1434336749
1140,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1141,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1142,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1143,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1144,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1145,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1146,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1147,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1148,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1149,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1150,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1151,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1152,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1153,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1154,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1155,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1156,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1157,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1158,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1159,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1160,701.5248967296,790.5867468159,549.4903887459,790.5867468159,151.3196033371
1161,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1162,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1163,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1164,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1165,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1166,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1167,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1168,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1169,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1170,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1171,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1172,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1173,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1174,867.1169247654,977.2014533697,679.1953048262,977.2014533697,187.0379650302
1175,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1176,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1177,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1178,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1179,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1180,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1181,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1182,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1183,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1184,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1185,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1186,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1187,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1188,947.8947897875,1068.2344442446,742.4669872141,1068.2344442446,204.4618291732
1189,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1190,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1191,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1192,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1193,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1194,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1195,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1196,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1197,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1198,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1199,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1200,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1201,1314.4534860805,1481.3294727608,1029.5850659355,1481.3294727608,283.5288969015
1202,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1203,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1204,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1205,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1206,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1207,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1208,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1209,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,283.5288969015
1210,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1211,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1212,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1213,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1214,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1215,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1216,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1217,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1218,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1219,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1220,1332.0381481016,1501.1465894533,1043.3587791921,1501.1465894533,278.6131128896
1221,1167.9221442010,1316.1952951670,953.1274393031,1316.1952951670,278.6131128896
1222,1167.9221442010,1316.1952951670,953.1274393031,1316.1952951670,278.6131128896
1223,1167.9221442010,1316.1952951670,953.1274393031,1316.1952951670,278.6131128896
1224,1167.9221442010,1316.1952951670,953.1274393031,1316.1952951670,278.6131128896
1225,1167.9221442010,1316.1952951670,953.1274393031,1316.1952951670,278.6131128896
1226,1167.9221442010,1316.1952951670,953.1274393031,1316.1952951670,278.6131128896
1227,1167.9221442010,1316.1952951670,953.1274393031,1316.1952951670,329.3434720775
1228,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1229,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1230,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1231,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1232,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1233,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1234,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1235,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1236,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1237,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1238,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1239,1026.2098331585,1156.4919467995,837.4776994532,1156.4919467995,329.3434720775
1240,1026.2098331585,1156.4919467995,764.8155631269,1156.4919467995,329.3434720775
1241,1026.2098331585,1156.4919467995,764.8155631269,1156.4919467995,281.4958800716
1242,1026.2098331585,1156.4919467995,764.8155631269,1156.4919467995,281.4958800716
1243,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1244,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1245,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1246,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1247,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1248,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1249,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1250,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1251,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1252,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1253,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1254,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1255,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1256,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1257,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1258,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1259,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1260,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1261,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1262,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1263,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1264,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1265,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1266,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1267,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1268,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1269,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1270,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1271,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1272,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1273,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1274,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1275,795.8621789370,1156.4919467995,764.8155631269,896.9005859845,281.4958800716
1276,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1277,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1278,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1279,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1280,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1281,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1282,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1283,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1284,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1285,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1286,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1287,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1288,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1289,1002.6166234087,1456.9332246046,963.5045083521,1129.9034692843,354.6247783226
1290,1002.6166234087,1456.9332246046,916.8339140631,1129.9034692843,337.4473297373
1291,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1292,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1293,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1294,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1295,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1296,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1297,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1298,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1299,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1300,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1301,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1302,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1303,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1304,1027.1957230447,1492.6498744731,916.8339140631,1157.6029999945,337.4473297373
1305,1074.2711898567,1561.0566912571,958.8515972809,1210.6549163773,352.9122408691
1306,1074.2711898567,1561.0566912571,958.8515972809,1210.6549163773,352.9122408691
1307,1074.2711898567,1561.0566912571,958.8515972809,1210.6549163773,352.9122408691
1308,1074.2711898567,1561.0566912571,958.8515972809,1210.6549163773,352.9122408691
1309,1074.2711898567,1561.0566912571,958.8515972809,1210.6549163773,352.9122408691
1310,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1311,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1312,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1313,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1314,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1315,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1316,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1317,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1318,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1319,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1320,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1321,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1322,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1323,914.8969303803,1329.4650256526,816.6004928044,1031.0473530349,300.5556966559
1324,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1325,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1326,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1327,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1328,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1329,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1330,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1331,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1332,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1333,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1334,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1335,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1336,965.0311069219,1402.3165481452,861.3482582748,1087.5462965808,317.0254342366
1337,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1338,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1339,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1340,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1341,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1342,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1343,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1344,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1345,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1346,821.8852232921,1194.3068373979,861.3482582748,926.2273769151,270.0001253202
1347,821.8852232921,1194.3068373979,1076.6355404406,926.2273769151,270.0001253202
1348,821.8852232921,1194.3068373979,1076.6355404406,926.2273769151,270.0001253202
1349,821.8852232921,1194.3068373979,1076.6355404406,926.2273769151,270.0001253202
1350,821.8852232921,1194.3068373979,1076.6355404406,926.2273769151,270.0001253202
1351,821.8852232921,1194.3068373979,1076.6355404406,926.2273769151,270.0001253202
1352,821.8852232921,1194.3068373979,1076.6355404406,926.2273769151,270.0001253202
1353,821.8852232921,1194.3068373979,1076.6355404406,926.2273769151,270.0001253202
1354,870.2343067027,1264.5643858521,1076.6355404406,980.7146014503,285.8834362863
1355,870.2343067027,1264.5643858521,1076.6355404406,980.7146014503,285.8834362863
1356,870.2343067027,1264.5643858521,1076.6355404406,980.7146014503,285.8834362863
1357,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1358,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1359,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1360,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1361,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1362,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1363,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1364,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1365,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1366,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1367,870.2343067027,1264.5643858521,1014.1936431927,980.7146014503,285.8834362863
1368,951.1095142734,1382.0866512978,1014.1936431927,1071.8572929633,312.4520076154
1369,951.1095142734,1382.0866512978,1014.1936431927,1071.8572929633,312.4520076154
1370,951.1095142734,1382.0866512978,1014.1936431927,1071.8572929633,312.4520076154
1371,951.1095142734,1382.0866512978,1095.3003606464,1071.8572929633,312.4520076154
1372,951.1095142734,1382.0866512978,1095.3003606464,1071.8572929633,312.4520076154
1373,951.1095142734,1382.0866512978,1095.3003606464,1071.8572929633,312.4520076154
1374,951.1095142734,1382.0866512978,1095.3003606464,1071.8572929633,312.4520076154
1375,951.1095142734,1382.0866512978,1095.3003606464,1071.8572929633,312.4520076154
1376,951.1095142734,1382.0866512978,1095.3003606464,1071.8572929633,312.4520076154
1377,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1378,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1379,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1380,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1381,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1382,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1383,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1384,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1385,845.9364760641,1229.2564566630,1095.3003606464,953.3320481456,277.9012787642
1386,845.9364760641,1229.2564566630,1165.5012921640,953.3320481456,277.9012787642
1387,845.9364760641,1229.2564566630,1165.5012921640,953.3320481456,277.9012787642
1388,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1389,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1390,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1391,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1392,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1393,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1394,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1395,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1396,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1397,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1398,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1399,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1400,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1401,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1402,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1403,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1404,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1405,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1406,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1407,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1408,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1409,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1410,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1411,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1412,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1413,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1414,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1415,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1416,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1417,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1418,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1419,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1420,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1421,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1422,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1423,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1424,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1425,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1426,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1427,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1428,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1429,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1430,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1431,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1432,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1433,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1434,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1435,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1436,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1437,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1438,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1439,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1440,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1441,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1442,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1443,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1444,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1445,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1446,756.1321859967,1098.7590652808,1165.5012921640,852.1266855626,248.3993861819
1447,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1448,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1449,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1450,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1451,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1452,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1453,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1454,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1455,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1456,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1457,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1458,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1459,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1460,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1461,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1462,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1463,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1464,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1465,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1466,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1467,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1468,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1469,877.2044245877,1274.6928797240,1352.1219031316,988.5696082352,288.1732118524
1470,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1471,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1472,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
1473,838.5989080750,1218.5940096802,1292.6154038534,945.0629417559,275.4907909972
