Date,"Baseline (12,26)","Winner (14,30)","RunnerUp1 (10,35)","RunnerUp2 (8,21)"
2024-12-12,11630.638445938299,36171.7959813029,12989.882618534146,9143.019449089648
2024-12-13,11481.499034670906,34516.785507021195,12962.804612799795,9089.304233792003
2024-12-14,11605.251256689533,35356.53223720112,12734.05465629409,8613.737060343807
2024-12-15,11603.616453254606,35077.99935503915,12827.257261130299,8872.357348715712
2024-12-16,11932.956643194053,36086.269974056726,12635.655102584298,9105.48906443344
2024-12-17,11976.579847982062,36415.311105765155,12838.875190091318,10026.181935742901
2024-12-18,12031.16363804646,36704.55487883497,13123.054660204672,10768.628588249434
2024-12-19,11931.421618308474,36786.66137829515,12865.542150796045,10609.653392911367
2024-12-20,11923.98069945478,36533.3072938901,12890.996566190424,10566.407228454693
2024-12-21,12025.275442802516,37151.31872716487,13500.140507816812,10978.623844535236
2024-12-22,11520.76451377499,35381.239670752766,12826.869149444328,11030.723425468444
2024-12-23,11141.677956161404,34561.53736648199,12155.542173236989,10087.199788302885
2024-12-24,11357.621527825813,35594.27739463898,12740.780357477206,9759.653266506946
2024-12-25,11415.22324950916,35295.058985974436,13303.538051798125,9630.023164433236
2024-12-26,11371.850156642382,35739.78269982876,13257.831208487232,9756.201368676539
2024-12-27,11386.188334883127,35510.491946159236,13543.233424128768,9913.209291702895
2024-12-28,11494.23805452623,36305.390286454305,14030.03931304081,10332.851704106059
2024-12-29,11348.33028852708,36032.39619160411,13653.908310973047,9814.614583609871
2024-12-30,11136.59747553323,36330.825725124145,13280.735337274917,8929.260816488026
2024-12-31,11200.032997851555,36437.23683212633,13680.868156267392,9213.266407333365
2025-01-01,10935.047839412635,35352.06168370929,13835.789378417545,8742.734392717797
2025-01-02,11055.40246304191,35760.92032326774,14137.59803241735,8317.42060263506
2025-01-03,10593.678110716697,34040.80159043298,13329.314121200117,7969.842775766088
2025-01-04,10874.716641896706,35407.69173273111,14196.301611837649,8390.467571798661
2025-01-05,11011.900507883114,35028.86571652577,14217.095960506498,8474.495728372633
2025-01-06,11091.194377322525,34750.580442466846,14220.478926544649,8423.524739148483
2025-01-07,11372.547750718932,35130.00793912741,14661.963187820787,8616.618334712683
2025-01-08,11855.162980100824,37206.65927141777,15710.267552322532,8921.328363368528
2025-01-09,12165.285171558038,39194.47768280569,16370.58280047977,8815.465770488303
2025-01-10,11615.14839996723,37283.75916949931,15804.758931487424,8186.178492079932
2025-01-11,11252.878609741825,35979.52774190402,15484.488414381685,8031.705554146424
2025-01-12,11086.105722431594,35468.23327928767,15281.499966416157,7976.671065623607
2025-01-13,11102.205810535703,36151.105466115514,15474.695607429041,8028.03522814016
2025-01-14,11254.766499807345,36180.686190387256,14895.37252573319,7908.105763452314
2025-01-15,11059.568384114138,35662.02735766612,14563.078143359991,7712.593271425674
2025-01-16,11120.055033911778,36399.182575577805,14710.487795390754,7253.725860494084
2025-01-17,10918.953583452741,35992.51673308533,14120.588021384923,7146.815148296679
2025-01-18,10760.760383661403,35558.13679491165,14036.752939970693,7337.842310734807
2025-01-19,10390.950416863281,34819.62407704306,13522.479642942984,6734.472493486506
2025-01-20,10159.431405108318,32603.586307632027,13712.372097383668,6449.69357603048
2025-01-21,9824.250274429905,31815.44054369219,13715.359819236057,6278.014837220693
2025-01-22,9592.429097815166,30724.558822517924,13281.500454894785,6349.764790799597
2025-01-23,9852.7776468048,30765.686830887753,13585.21169261263,6452.68438775969
2025-01-24,9626.804465177627,30269.93834173763,13270.48071697847,6154.596313218739
2025-01-25,10268.041594145523,33019.80808677372,13991.676729504416,6240.777971470837
2025-01-26,10402.891245555378,33416.96595270786,14222.21478621333,6349.051638395939
2025-01-27,10459.284310878016,34094.831327784166,14081.190384356092,6774.598567946602
2025-01-28,10243.206536742482,34190.03371636953,13487.832903567241,6675.661753968779
2025-01-29,10430.736570334564,35531.884880047524,13891.747426129075,6804.302772726023
2025-01-30,10288.972996455677,35909.55239620543,13888.680035379504,6766.96367884563
2025-01-31,10328.588067057559,36465.24086940305,13717.452303366967,6792.018428076486
2025-02-01,10997.902402826745,38998.61693869487,14808.937862393168,7109.150630084394
2025-02-02,10980.289289699082,38007.6207614451,14600.828196230574,7270.789612293163
2025-02-03,11304.557361019628,39057.29575246488,15085.846483102021,7554.771110809613
2025-02-04,11114.873551089635,37886.86264257939,15094.391712329898,7417.811011856793
2025-02-05,11114.043133740075,39129.00968562799,15084.682577792248,7198.66540233513
2025-02-06,11614.953234389752,40889.23716640249,15869.257031661313,7835.61955327738
2025-02-07,11442.190370584567,40338.46678130506,15482.696839533679,7862.099937652365
2025-02-08,11969.80365881834,42637.317894939064,16101.638107376368,8128.898020787912
2025-02-09,12191.170794409163,43505.94771974179,16319.846216452554,8536.951824501839
2025-02-10,12029.495517766996,44019.36196301503,15872.190340111414,8283.276629806318
2025-02-11,12229.307765740448,44389.16698200897,16068.119840682815,8238.638947045527
2025-02-12,12536.432904038682,45702.58322368439,15955.414869868013,8276.818067361042
2025-02-13,12741.344022121879,45991.672753172475,16048.034643683313,7984.213655752783
2025-02-14,12251.36776363547,43237.74949618157,15371.925376041938,7757.8220090221075
2025-02-15,12038.458233955336,42064.973654812165,15040.92012398411,7181.798925201511
2025-02-16,11973.59543163719,41816.24699320398,14892.78937379093,6873.124651412795
2025-02-17,11960.893413816664,41512.936572234335,14860.872965443783,6435.756391332512
2025-02-18,12156.05694864106,41805.45033386151,15235.21527446558,6533.36359492942
2025-02-19,12219.785381379354,41166.2403712053,15579.085361151734,6540.270429875269
2025-02-20,11821.62067284263,39718.86117075711,14895.946626803448,6240.445752656192
2025-02-21,11943.441838761464,39264.05590155262,14684.806740223472,6114.751381145544
2025-02-22,12135.308975641825,40385.77953491192,14604.341682460594,6006.545324004415
2025-02-23,12314.84797400374,41075.20903630278,14668.760918299897,6186.773717979235
2025-02-24,12657.44111059391,41389.32026017347,14954.656768348917,6272.676526626554
2025-02-25,12931.450077532945,42150.565899584835,15033.403950839482,6480.324757096243
2025-02-26,13090.241844373473,42231.12115256974,14820.578961524501,6394.460399597948
2025-02-27,13077.751884544567,42403.66770459767,14673.42762354709,6421.204112582815
2025-02-28,12545.173211591109,41455.79868334842,14160.455015355086,6383.331307799816
2025-03-01,12689.950224507224,40804.52357595487,14485.636016156643,6575.338562531616
2025-03-02,12765.9908449954,41143.90267279893,14408.052709774152,6536.011441880028
2025-03-03,12862.877961404662,41385.291997209075,14394.365649573057,6639.701257703328
2025-03-04,12462.601735819439,40462.21172528057,13703.48295417434,6363.154107770419
2025-03-05,12135.75238928282,39489.50886440422,13354.813229801342,6179.814779891661
2025-03-06,12464.981047597115,40180.801245240866,13473.721917104265,6302.628537299158
2025-03-07,12462.626676356243,39992.5890754248,13627.09492886737,6268.986222314545
2025-03-08,12684.928996973113,40276.096757499225,13372.654060246976,6430.626200457698
2025-03-09,12704.057354933802,41002.011555689576,13296.964410127743,6248.369356390703
2025-03-10,12723.671193388132,41093.88777219558,13397.873146264292,6067.303665712156
2025-03-11,13032.310496175827,43324.784951671754,13757.216573693891,5975.241603724722
2025-03-12,12874.60496637168,42747.86837533312,14341.411423724592,5607.648545529933
2025-03-13,12915.842576149176,42450.21791278095,14486.817114617512,5421.5017581977545
2025-03-14,12776.90837881614,41019.62679688251,14049.31335383843,5382.202944235126
2025-03-15,12648.341943298095,39489.07700397532,13889.59274670027,5177.397895353508
2025-03-16,12560.69774842856,38275.269361170904,13306.122004183278,5216.67467401926
2025-03-17,12640.500185757539,38695.45187207452,13366.314669985819,5257.52171238629
2025-03-18,12499.322034879437,38548.553257975866,13003.13317547163,4881.394857846284
2025-03-19,12901.723997777739,38948.90842336506,13640.182851463082,5149.200680901955
2025-03-20,12623.495964485148,38601.5672393362,13212.18489153577,5151.27199093609
2025-03-21,12574.620425108045,38176.51393962807,13134.054373723093,4974.712913770633
2025-03-22,12446.44384277491,37863.4266270517,12841.233659358253,4980.648453602884
2025-03-23,12906.64422233278,40260.42684544891,13740.155351897709,5054.247220359222
2025-03-24,12980.39110197652,41055.65694110339,13727.834837912804,5099.8131172776975
2025-03-25,13325.619056826645,42049.12006264793,14579.20013048754,5054.5307170482465
2025-03-26,12841.379261646907,39895.202530977294,14314.747674999826,4579.576158855148
2025-03-27,12937.384708704996,38932.64453480661,14555.862112132632,4563.727924747372
2025-03-28,13235.47201276425,39466.23622916207,14983.271631324884,4661.542207199081
2025-03-29,13273.287076303297,39471.48528341674,15143.445662517732,4619.646218545125
2025-03-30,13637.466378274583,40035.97358375349,14955.844225480261,4594.052424849822
2025-03-31,13472.013755224363,39459.148235141874,14701.54598937998,4476.709280706773
2025-04-01,13957.460068730303,41009.425112631114,15454.782066977945,4689.4241386048925
2025-04-02,14770.795505847655,43392.615513159195,16296.77229876952,4982.761252955866
2025-04-03,14648.626787805073,42605.709917414904,15712.350280281858,4963.712009723687
2025-04-04,14497.195685009665,42263.81523832142,15543.147532757328,4806.487546902928
2025-04-05,15035.543420815942,44204.58874863129,16622.774430700814,5170.817431130338
2025-04-06,15641.314995138735,45364.86118684753,17675.206708791196,5216.49143684685
2025-04-07,15449.37258755807,45754.04224737987,17448.999310246552,5221.333165971237
2025-04-08,15299.441518285767,45233.87708074113,17621.91101754588,5349.681864881054
2025-04-09,15203.902392900034,44963.64530156118,17389.962175559307,5389.045712297622
2025-04-10,14705.043156268111,43905.71324660557,16257.03863516406,5160.7219991551265
2025-04-11,14379.08677782713,43050.58925889878,15615.742298248228,4952.0645133713215
2025-04-12,14029.624366692346,42580.40597934362,15744.875619808545,4972.609432844851
2025-04-13,13771.550280483902,41954.14087912944,15385.025640320559,4658.7200222717665
2025-04-14,13770.62590394279,41578.356006692215,15310.693724916466,4521.85818497742
2025-04-15,13862.274491239754,42106.845584269904,15317.213569064555,4500.126913113973
2025-04-16,14410.70089658753,43146.24232296896,16477.754704577263,4862.154816317782
2025-04-17,14062.554920555142,42134.96352394324,16637.066083413418,4787.366575354483
2025-04-18,14419.857159194326,43250.697910039744,17778.58945139654,4781.178871515142
2025-04-19,14354.250830736859,42922.03758578392,17646.972077870694,4711.785202937483
2025-04-20,14347.983869017204,42832.48139604734,17745.75500412803,4621.7432405516065
2025-04-21,14601.519735815038,42430.98153664493,17507.147568989396,4612.2403183721035
2025-04-22,14203.36475771179,40879.60612825892,17572.519967231117,4608.420604675086
2025-04-23,14350.51507731686,41393.50076893493,17336.813438649806,4470.37063787762
2025-04-24,14421.712362469068,41720.808134814746,17495.423631752987,4709.628725184666
2025-04-25,14610.799494410538,41664.55674380863,17331.135777306798,4893.630624931092
2025-04-26,14728.11276091126,42819.3438693799,17260.951934961096,5096.021340739858
2025-04-27,15643.943684182208,45071.59879231668,17993.30184243571,5372.799348818944
2025-04-28,15407.039629160085,45023.87623628705,17517.490030263845,5258.057463708466
2025-04-29,15214.837982646502,44736.13969028668,17122.757360837913,4958.784761116639
2025-04-30,14989.985299283275,43621.7244934944,16696.315715440505,4799.130553259482
2025-05-01,14793.81244126519,44197.02476545338,16768.679161542805,4800.1576855079065
2025-05-02,14569.912850871966,42716.6027898924,16158.715101045764,4905.923140002373
2025-05-03,15014.665462064744,44687.50397846028,16700.19317796883,4906.724032452362
2025-05-04,15559.887096209632,47075.46884514906,17684.772421228896,5047.933115968985
2025-05-05,15350.316308603551,45950.29954728325,17278.745047248263,4949.223309442433
2025-05-06,15043.17352844096,45958.46242073222,16703.93609969458,4632.059983541907
2025-05-07,15232.497717731894,46407.19903870663,16828.307376666136,4777.434430296929
2025-05-08,15034.390309363858,45988.35316218389,17019.127035207064,4604.367837481294
2025-05-09,15284.311421295139,46984.42813866363,17355.66807456269,4660.651236036653
2025-05-10,15374.077336563205,47193.607425446746,17269.846653754706,4626.637346180995
2025-05-11,14803.797417272255,45943.63003910783,16830.132357916013,4327.372015229402
2025-05-12,15388.364292772707,48409.16473001572,17092.133853537067,4513.557384304855
2025-05-13,16091.565480678197,49476.7712183209,18068.76616011031,4710.34103281149
2025-05-14,15857.920499594025,49705.32424091366,17968.997927485852,4581.61953936179
2025-05-15,15716.903323117866,48016.60842753497,17708.374117588744,4435.760741994379
2025-05-16,15841.799813512574,49175.352884197855,17546.831016405762,4516.167947157658
2025-05-17,15986.933191194497,50494.23918212822,17390.133083338853,4784.8170739595
2025-05-18,16262.925320014061,50598.372982220986,17863.088588774634,4894.803675869009
2025-05-19,17093.230817567834,53014.22543325059,19170.344563499337,5314.99404092107
2025-05-20,17031.290407169778,51949.14659641468,18861.91956888871,5071.074579295013
2025-05-21,16705.01463442107,50752.284071566646,18693.448194954115,4987.1973269945465
2025-05-22,16142.33994889058,48738.045489240445,17316.874408664284,4637.234078670652
2025-05-23,15860.280791259727,48428.46115309309,16828.678071327493,4341.7109231920485
2025-05-24,15859.833938604164,49393.40057358566,16819.45689372156,4244.403916288588
2025-05-25,16584.05654847026,52810.55462273263,17244.771861205227,4608.519958693703
2025-05-26,16382.721417375458,51707.87990662733,16724.610981248952,4677.399654423112
2025-05-27,16487.483986215986,51908.30511075679,16604.517783423827,4743.464698687579
2025-05-28,16493.90466750479,50634.336505450614,16709.355566881204,4526.438635434078
2025-05-29,16997.130925232712,51659.54371101759,17132.733205921963,4650.790747734454
2025-05-30,18084.49366201764,55892.77214043448,17408.74188819948,5019.234027268751
2025-05-31,17858.94893296624,56532.09809689897,16465.847235332018,4975.803577153832
2025-06-01,17654.714241869806,54823.52745342129,16088.754794311662,4636.984232795528
2025-06-02,18129.697060943163,55901.48185694745,16648.845416076216,4649.43401926595
2025-06-03,18453.262971975928,56943.68478142449,16017.934522536476,4730.844135259909
2025-06-04,19319.969980205547,60008.307608619485,16574.152420781003,5050.427694735609
2025-06-05,19617.462831467048,60267.78725519368,16643.81917338888,4802.220337172095
2025-06-06,19456.94682081584,60151.44018846602,16978.25289251936,4734.680701338121
2025-06-07,19759.820869028452,60725.11043452765,17100.28605457144,4835.124447488765
2025-06-08,20323.32332945289,62548.4841927102,17696.256498445033,5109.071517165791
2025-06-09,20756.45510447967,64479.47605390656,18106.3069800564,5334.018763183039
2025-06-10,21036.290534871932,65417.799273711025,17568.484998656288,5505.279039304607
2025-06-11,21614.091534209627,66895.87665276251,18298.590269189433,5538.3951577089065
2025-06-12,22263.214355498007,68915.45395000947,18901.322051483097,5403.233750993394
2025-06-13,23050.30747425359,71403.04196615647,19730.176188519436,5548.56879527217
2025-06-14,23442.571779496233,72304.03904492354,21600.431433124246,5818.054329329338
2025-06-15,23363.383897082844,71788.59869477445,20632.919743602117,6038.4881237267355
2025-06-16,23467.76780867796,73868.38201136279,21434.268984003058,6195.676608578049
2025-06-17,24194.39383005255,76913.5803602297,21943.668052181176,6485.257708460569
2025-06-18,23719.617761174508,75010.98711034143,21662.884685583296,6417.833457552668
2025-06-19,23957.21320451377,76606.62010996553,21851.47626117624,6380.192566480053
2025-06-20,23740.79643036396,75519.38554386051,21480.732676539286,6290.623428302233
2025-06-21,23776.84969225131,76991.36569368123,21269.06220221619,6614.858316668725
2025-06-22,24555.810116404926,80089.80577399097,22073.31789604454,6664.871183652691
2025-06-23,24692.76957519102,80453.9595745711,21522.7018270856,7027.297468433733
2025-06-24,24741.18996543835,81184.05618964958,21888.037882582048,6973.160296193239
2025-06-25,23919.871439669394,76465.69031608036,21017.759177343156,6994.406953550462
2025-06-26,24385.264570840278,76758.3737625264,20933.31266703253,6847.507080846862
2025-06-27,24798.280345832383,76771.81297621952,21083.82302061838,7094.071711922823
2025-06-28,26159.243897308424,81383.4637608092,22715.295234091765,7364.117489101292
2025-06-29,25978.89014456581,82933.7004403264,22325.581751980604,6994.130107823367
2025-06-30,26142.005313869635,86281.08690275968,22621.036104150524,7086.890844448488
2025-07-01,26325.903657739702,87770.0472310734,22443.77171531371,7354.932682495833
2025-07-02,27385.161457356862,92163.88739106465,23644.130889479933,7492.5561384419125
2025-07-03,27341.82749800821,89548.51831347229,23935.11651010671,7141.072043562225
2025-07-04,27554.424920652713,89577.55066446411,24999.24636872999,7181.045972657493
2025-07-05,27995.224429002013,90050.56734842803,25293.894066128076,7287.139421980943
2025-07-06,28148.224715626755,89755.72157539526,25766.006186573166,7449.360908192823
2025-07-07,27856.585452824813,88579.82830725919,25565.509360735792,7575.187413267798
2025-07-08,28014.037833004815,88504.84580574725,26367.935868520504,7607.26847866807
2025-07-09,28788.368074753387,88472.39428958518,26683.879279193145,8260.504414225672
2025-07-10,28072.606262367914,87181.81449442524,26453.874056713168,8088.503130682521
2025-07-11,28188.384480056822,86182.65061934784,26457.156554953417,8039.518111164368
2025-07-12,27717.553319790964,85006.30325046343,26006.018833880546,7501.510800131972
2025-07-13,28567.82157886832,90414.50746563019,26814.218468905718,7694.029548446164
2025-07-14,27502.822542953123,85655.59184227364,26002.52845091444,7299.331616644616
2025-07-15,27140.526591465234,81245.52707002683,25619.27784102667,7402.389369424187
2025-07-16,27418.18223588353,81794.07642679873,25980.843879900545,7586.914912350102
2025-07-17,28513.212359877285,86599.42936434226,27789.203023790804,7650.2720032917205
2025-07-18,28489.1541508479,89092.56349820807,28317.40421640377,7681.17527255696
2025-07-19,28116.516351657574,86252.53922731699,28460.608248794924,7723.866846589686
2025-07-20,29461.299152312964,91252.67322610445,29497.33399923399,8482.75808361682
2025-07-21,28418.358924213055,87251.24152152319,27983.673977820556,8376.594133207387
2025-07-22,26878.932189354244,82176.02162862915,27081.042935417114,8066.980436243405
2025-07-23,27196.113299238714,86478.3907547736,27861.824040965083,8184.62102813836
2025-07-24,26876.52210068173,83487.66720337395,28374.192556025602,8172.531270637208
2025-07-25,26211.8436588734,81662.52105890159,27367.64951579885,8254.92055696976
2025-07-26,26696.99634508464,83846.97343422301,27725.960262269135,8091.278977316939
2025-07-27,26881.072611272673,85844.75868030849,27001.219844699604,8066.206853281537
2025-07-28,26523.501503579162,84797.68296694748,26450.765157359492,7759.616583647755
2025-07-29,25695.76641370236,82436.30218471312,26196.419380401072,7579.9521485477
2025-07-30,26276.78451966856,83933.94526827175,26517.35050820195,8046.7198547145335
2025-07-31,26724.935853475654,85801.02944493672,27289.32027184266,8051.960713870928
2025-08-01,26680.054087215507,85233.77734125603,27144.537086468925,7458.076536954435
2025-08-02,27933.107503835403,90257.26862031905,28534.303976358067,7749.656714447793
2025-08-03,27208.184169438344,87324.45975049789,27178.68653294977,7739.248002391966
2025-08-04,26192.28147163304,84421.04984574838,26263.660774349162,7544.659740735381
2025-08-05,25760.169023839746,82946.92923230848,24283.497990904405,7503.149894344991
2025-08-06,25751.419571897794,84343.26786166932,24187.32098605807,7435.821020242302
2025-08-07,25928.67911400289,84913.15463243892,23559.172560529525,7205.317355807511
2025-08-08,25793.048748921996,82213.94091615565,24012.69921190125,7273.802730428689
2025-08-09,26040.69773803649,84623.65427047428,24607.48086989716,7167.118368423841
2025-08-10,25246.75629991243,80790.2962921084,24126.88097825175,7394.929295513284
2025-08-11,26178.213032789285,83151.98455295508,25708.869318213474,7820.12843356348
2025-08-12,26145.391326994133,82324.50690471547,25192.90719891779,7671.55689081227
2025-08-13,26896.611058678005,86530.1026625144,26763.509619091437,7771.778708008798
2025-08-14,27148.58210606174,84635.21690414735,27503.348256533773,7828.641865966489
2025-08-15,27480.306028556708,89729.91842155997,27695.233154883135,7876.0494270055415
2025-08-16,27893.72475402554,92595.64465228187,28722.847495092417,8268.698950828082
2025-08-17,28228.24621740736,94099.48435135708,28417.443433528097,8422.368342493572
2025-08-18,28704.402222258104,95716.87216370394,28407.053513683277,8392.09770828905
2025-08-19,29681.178965027248,99575.56051498986,28982.454805454923,9180.492615284755
2025-08-20,29850.748408407413,100981.12104520379,28836.03033182716,9249.930025012716
2025-08-21,30403.736326843897,103952.95327046838,28737.056032389406,9649.922840016732
2025-08-22,30359.85180619999,104692.94288964951,29403.48096592758,9456.591202103755
2025-08-23,31477.183318760035,108910.68519326943,30282.224455286723,9940.548259855927
2025-08-24,30970.0919532321,106778.71777256623,30035.296601404814,9855.183915271678
2025-08-25,32389.250297033224,111706.08439493887,31003.19328385554,9791.28667870154
2025-08-26,32382.644549399964,111389.08817405898,29871.39637291642,10379.09589873455
2025-08-27,31250.243625988984,109226.88172622724,29043.36838956392,10379.646183032122
2025-08-28,31375.326175277947,110691.18732155263,28045.94303548244,10299.588095806599
2025-08-29,30866.22098883097,103956.35520216072,27577.92193579997,9773.103919337906
2025-08-30,31539.601204520062,107391.63504227395,27397.534293708322,10107.583964098467
2025-08-31,31050.24538439107,105987.99023113023,28085.36858347215,9959.34382861978
2025-09-01,30728.732953504357,104837.70824683976,28323.824538044402,9950.181471754837
2025-09-02,29301.736126717293,99146.25557411552,27137.0133358425,9497.099478688695
2025-09-03,28993.843505241584,99753.88826535875,27554.70240443147,9529.663189412478
2025-09-04,27260.099133249023,94938.37550811934,25525.754504664634,9314.697711950677
2025-09-05,26202.473512914275,89998.6735255614,24864.941105005135,9074.059654982158
2025-09-06,26721.554113885923,92447.2376493694,25434.74750664682,8984.242235809223
2025-09-07,27267.876393729242,93112.15545232073,26065.60950147738,9551.74438423014
2025-09-08,27579.723799982476,92331.31584823757,27014.702318573338,10140.117700319945
2025-09-09,26935.064205305564,89224.9319413018,26813.284984138158,10836.235341557202
2025-09-10,26924.48454564465,90369.10598116886,26960.7936742905,10464.152793319341
2025-09-11,26943.599220579443,91755.57673185285,26089.331608717155,10546.478370323493
2025-09-12,26184.89125153403,89776.3362906129,24893.08129887622,9558.927333636795
2025-09-13,27189.997190523103,94398.07973938112,25742.222413165266,10119.251847741301
2025-09-14,27808.1361436711,97410.64666787106,26348.832784455008,10203.86350704435
2025-09-15,27676.767606867812,96019.3758444209,25637.625784968273,10737.59555742003
2025-09-16,27717.511848897488,96818.69791900626,26912.638041227263,10503.311009372592
2025-09-17,27884.082182086426,98621.09334867407,27885.179309933177,10038.382326497342
2025-09-18,26483.09187620274,94563.70614721815,26892.77821664136,9339.65448979469
2025-09-19,26340.627816428394,95744.36184676382,26796.77837753917,8729.009095751331
2025-09-20,25912.60298735212,95156.72806830725,26272.062479394477,8767.92665668456
2025-09-21,25284.468528227135,93264.93598466172,25169.506920323332,7989.185349547739
2025-09-22,25127.009315330957,94180.17939218396,25062.12067574725,7939.680117909446
2025-09-23,26276.37307543804,98694.37218161131,26282.899225824513,7842.673303868713
2025-09-24,26718.36982653297,99161.59186653154,26052.78735592792,7910.85942348845
2025-09-25,26358.22023524014,97545.31216635283,25895.898182690074,8181.995605922363
2025-09-26,26756.613387775626,98032.72251830186,26189.911408141113,8404.917866354555
